product_code,product_name,price,availability,description,category,brand,image_url,stock_status,scrape_status,error_message,location_Local,location_Other,location_Branch
11662.0,"PHILMAC FOOT VALVE PLASTIC 3/4"" !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11663.0,"PHILMAC NIPPLE 1"" BSP !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11665.0,"PHILMAC RISER MIXMI 1""X6"" BSP !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11672.0,GTP PINE POST 100-125MM X 3.0 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11673.0,PORTLAND PINE POST 150-175MM X 2.4!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11674.0,PORTLAND PINE POST 100-125MM X 1.8!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11675.0,PROVICO LAMB MILK REPLACER 16KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11676.0,PROV PROFELAC LAMB/KID MILK 6KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11677.0,PROFESTART ENERGY PLUS PASTE 30ML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1168.0,NUFARM MALDISON 500 5LTR ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11683.0,,,,,,,,,success,,,,Sydney
11695.0,ST BRUSH CHILDS BODY !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11699.0,STC ABSORBINE SUPERSHINE GREEN !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11700.0,STC RAVEN OIL DYE BLACK 5OM !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11701.0,,,,,,,,,success,,,,Sydney
11702.0,"STC EXERCISE GIRTH 54""& 81"" SURCINGLE !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11703.0,ST NUMBER HOLDER VEST !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11704.0,STC HOOF OIL BRUSH GRM2900 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11706.0,ST COMB-UNTANGLER RAKE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11711.0,ST HEADSTALL RANCHER !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11712.0,STC SCOOP ALUM 1LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11713.0,,,,,,,,,success,,,,Sydney
1172.0,NUFARM DIGGER 5LTRS ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
117.3,,,,,,,,,success,,,,Sydney
11730.0,STC OILSKIN REPROOFING SPRAY 375ML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11731.0,STC BRAID-ETTES RUBBER BANDS 800'S !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11733.0,ST RUG GG AUST 600D LITE NYLON COMBO !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11734.0,STC COMB CURRY RUBBER LARGE GRM4000 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11736.0,STC SHEDDING BLADE GRM5550 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11738.0,"ZILCO LEAD PLAIT LG SNAP 8"" BLK/BLK !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11741.0,SCENEY KEROSENE 20LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1176.0,,,,,,,,,success,,,,Sydney
11774.0,S&N ELASTOPLAST 7.5CM /ROLL !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11775.0,S&N GAUZE & COTTON WOOL ROLL !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1179.0,,,,,,,,,success,,,,Sydney
11792.0,TALLAHES MALAY SPORTS F 3 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11793.0,TALLAHES MALAY SPORTS F 5 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11794.0,TALLAHES H KRP ES FASTBREAK F 7 2/C !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11795.0,TALLAHES MALAY SPORTS H 3 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11799.0,TALLAHES MALAY SPORTS H 6 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1180.0,,,,,,,,,success,,,,Sydney
11800.0,TALLAHES MALAY SPORTS F 6 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11801.0,JD MONSTER TREADS M4 SNS AST !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11828.0,,,,,,,,,success,,,,Sydney
11829.0,WHITES RATCHET STRAINER PLAIN EF34 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1183.0,,,,,,,,,success,,,,Sydney
11830.0,WHITES NETTING CLIP PKT 500 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11833.0,WHITES HINGEJOINT FARMLITE8/115/15 100M!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11836.0,WHITES NETTING 180 X 1.3 X .56 50MT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11837.0,WHITES PLIERS BULL NOSE 300MM !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11838.0,"WHITES BOLT CUTTER 350MM 14"" !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1184.0,NUFARM MONZA 500G (SULFOSULFURON) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11840.0,WHITES FENCE POST CLIPS 250'S !!,,In Stock (8 available),,,,,In Stock,success,,8,0,Sydney
11843.0,WHITES STAPLES BARBED GALV 50 X 4 3KG ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11844.0,WHITES STAPLES BARBED GALV 30 X 4 500GM#,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11845.0,"WHITES GATE MESH 1000MM 3'3"" 13123 !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11846.0,WHITES GATE FITTINGS RINGLATCH !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11847.0,WHITES DOG FENCE 1.2MT 2.0MM 10MT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1185.0,NUFARM ROUNDUP POWERMAX 500LTRS ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11851.0,,,,,,,,,success,,,,Sydney
11852.0,WHITES BARB WIRE 1.57MM 30MT HPACK!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11853.0,WHITES BARB WIRE 1.57MM 100MT HPACK!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11854.0,WHITES NETTING HPACK 90X1.3X.56 10MT!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11855.0,WHITES NETTING HANDYPAK 90X3X.9 10MT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11857.0,WHITES NETTING 90 X 5X 1.0 50MT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11858.0,WHITES HINGED JOINT 8/90/15 2.5MM 100M !,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11859.0,WHITES PLIERS BULL NOSE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1186.0,CC NUGREX 20L (DFF MCPA) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11866.0,WHITES NETTING CLIPS 16MM X 2MM 500PK !!,,In Stock (40 available),,,,,In Stock,success,,40,0,Sydney
11867.0,,,,,,,,,success,,,,Sydney
11868.0,WHITES AVIARY FLAT CLIPS 200PK !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1187.0,CC NUQUAT 250 110LT (PARAQUAT) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11870.0,WHITES GATE FITTINGS DROP LATCH FG4 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11871.0,WHITES GATE FITTINGS DROP LATCH FG9 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11872.0,WHITES GATE FITTINGS RING LATCH FG9 !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1188.0,CC NUQUAT 250 20LT (PARAQUAT) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11881.0,ZILCO GROOMING TOTE BAG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11882.0,ZILCO GIRTH ELASTIC 75MM ZILCO !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11883.0,"ZILCO COMBO EXPLORER 100 5' 9"" !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11885.0,MUSTAD PRITCHEL !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1189.0,NUFARM GLYPHOSATE CT 15LTR QUIKPOUR ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11892.0,ZILCO SCISSORS BANDAGE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11893.0,ZILCO RUG ZILCO CANVAS !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11899.0,BARIKI OPTIMUM 6KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1190.0,NUFARM NUTRAZINE 900DF 10KG (ATRAZINE)##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11900.0,BD ROO STRAPS 6 PACK (B187) !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11901.0,BD BISCUIT CHEESE 1KG (B616) *,,In Stock (12 available),,,,,In Stock,success,,2,10,Sydney
11902.0,CEVA RECOVERY PASTE 30ML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11914.0,TH RATCHET STRAINER PLAIN !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11917.0,TH INSULATOR PINLOCK WOOD POST !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11918.0,TH INSULATOR RING SCREW !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11921.0,BROWNS ROSEHIP GRANULES 2KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11926.0,BROWNS MARSHMALLOW ROOT POWDER 1KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
11927.0,CPAH ATTITUDE 1.25KG ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1193.0,,,,,,,,,success,,,,Sydney
1194.0,,,,,,,,,success,,,,Sydney
12008.0,FSF MAIZE CRACKED BULKA BAG **,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12017.0,,,,,,,,,success,,,,Sydney
12021.0,MI CASCADE HARNESS-LARGE BLUE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12025.0,MI COMFYCARE HARNESS-SMALL PURPLE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12029.0,MI COMFYCARE HARNESS-LARGE BLUE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12033.0,MI COLLAR NEO BLACK XXSML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12041.0,MI COLLAR NEO CHOC XSML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12045.0,PRESTIGE BIG DOG KENNEL BUCKET GREEN !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12049.0,,,,,,,,,success,,,,Sydney
1205.0,,,,,,,,,success,,,,Sydney
12053.0,MI BIT HALF SPOON SNAFFLE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12057.0,PRESTIGE BIG DOG KENNEL BUCKET PINK !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1206.0,HSR ARMOUR G/S 20KG ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12077.0,MI BIRD CONES MEDIUM SMALL PARROT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12081.0,MI BROOM (8 TIE) MILLET !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12105.0,MI GROOM KIT WASH 8 PCE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12113.0,MI HALTI #1 BLUE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12119.0,SHOOF FOOTROT SHEARS B&B !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12127.0,TALLAHES H CENTURY SUPPORT ALUM H 3 2/C!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12129.0,MI HS HOOF PAD STYRO (SET4) !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12130.0,GRINTERS RASP SAVE EDGE BEAST !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12131.0,"GRINTERS RASP BELLOTA 18""' DBLE E !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12132.0,MUSTAD RASP HANDLE EQUITHOTHIC !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12133.0,"MUSTAD RASP 14"" OMEGA HELLER !!",,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12134.0,TALLAHES H WINCHESTER FLAT HACK 1/C !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12135.0,MI HYLANDS BLINKER WITH FULL CUPS ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12139.0,MI IRON DONOR 4LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12141.0,,,,,,,,,success,,,,Sydney
12143.0,MI JUG 3LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12164.0,MI LEAD LEATHER WALSALL CLIP SML !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12165.0,MI LEASH CUJO CAMO 100CM !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1218.0,NUFARM ROUNDUP 5LTR (GLYPHOSATE) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1219.0,NUFARM ROUNDUP 20LTR (GLYPHOSATE) ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12205.0,MI P/M HEAVYWEIGHT BOWL - GIANT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12206.0,MI PASTURE MIX 25KG !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12211.0,MI PLUSVITAL HOOF GREASE 1LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12214.0,MI RIPPA POOPER SCOOPER SMALL !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12243.0,MI STRETCH CATCOLLAR&BELL PINK !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1226.0,NUFARM WEEDMASTER DST 20LT ##,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12280.0,,,,,,,,,success,,,,Sydney
12346.0,MI P/M H/WEIGHT DOUBLE DINER-MED !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12347.0,MI P/M LIGHTWEIGHT BOWL - LARGE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12365.0,MI ST/WARE BOWLW/DOG MOTIFF-MED*** !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12366.0,MI CARBINE STAMAZENE 16LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
1237.0,,,,,,,,,success,,,,Sydney
12391.0,MI BROOM 10 TIE MILLET PLAST HANDLE!!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12392.0,MI FEED TUB COLORED 30LT !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12393.0,MI GLOVE LYNN RIVER GRIPPER MEDIUM !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12394.0,MI GLOVE LYNN RIVER GRIPPER SMALL !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
12395.0,MI GLOVE LYNN RIVER RANCHER 3X LARGE !!,,Out of Stock,,,,,Out of Stock,success,,0,0,Sydney
